Date,Open,High,Low,Close,Volume,Amount,Turnover
2026-08-26,352.0,370.66,349.0,368.05,16616157,6022038624.55,1.7636
2026-08-27,367.01,376.46,367.01,376.01,15901891,5920649681.42,1.6877
2026-08-28,374.0,378.0,367.0,367.0,12401196,4616962307.01,1.3162
2026-08-31,360.98,362.0,349.02,362.0,17710177,6296291178.38,1.8797
2026-09-01,360.01,363.5,348.28,350.52,13793791,4872246763.96,1.464
2026-09-02,346.0,350.97,341.3,343.88,11215119,3873833514.17,1.1903
2026-09-03,348.0,349.1,337.18,341.0,12190978,4168823232.8,1.2939
2026-09-04,343.99,347.1,332.58,335.42,13101087,4433776910.56,1.3905
2026-09-07,340.0,347.93,335.78,344.0,15801880,5417398960.47,1.6771
2026-09-08,342.01,343.0,330.51,336.01,15898188,5353663314.14,1.6874
2026-09-09,339.97,340.9,332.16,333.0,10084104,3377718852.95,1.0703
2026-09-10,330.9,338.5,330.1,334.19,8324517,2783286904.82,0.8835
2026-09-11,331.49,333.88,323.0,333.59,12988078,4276079924.56,1.3785
2026-09-14,327.0,329.86,321.5,324.64,9461991,3073011598.85,1.0042
2026-09-15,323.44,337.8,322.16,330.6,14400321,4761883205.14,1.5284
